"GeneID","GeneSymbol","GeneBiotype","Myometrim-55_12640","Myometrium-55_11564","Myometrium-55.11911","061919Myometrium","Myometrium-55_12745","Fibroid55-12906","Fibroid-55_12382","Fibroid-55_12640","Fibroid-55_12843","Fibroid061919"
"ENSG00000197312","DDI2","Gene",65,232,67,149,192,953,52,110,217,886
"ENSG00000215695","RSC1A1","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000271742","RP4-680D5.9","Gene",0,NA,0,0,0,0,0,0,0,1
"ENSG00000116786","PLEKHM2","Gene",64,255,69,121,142,761,42,80,197,438
"ENSG00000237938","RP11-288I21.1","Gene",0,NA,1,0,0,1,0,0,0,0
"ENSG00000162461","SLC25A34","Gene",6,15,4,4,23,143,2,9,23,196
"ENSG00000224459","RP11-169K16.4","Gene",6,NA,0,19,4,23,4,21,208,16
"ENSG00000162460","TMEM82","Gene",0,0,0,0,1,3,0,0,2,0
"ENSG00000162458","FBLIM1","Gene",59,837,52,362,113,1118,53,356,771,573
"ENSG00000233954","UQCRHL","Gene",4,15,5,8,5,29,9,5,27,19
"ENSG00000179743","FLJ37453","Gene",95,NA,91,209,58,217,92,63,226,290
"ENSG00000065526","SPEN","Gene",268,935,317,382,294,978,118,166,444,356
"ENSG00000116809","ZBTB17","Gene",81,315,97,184,67,630,80,84,251,358
"ENSG00000183888","C1orf64","Gene",0,NA,1,0,0,11,0,2,7,6
"ENSG00000233078","RP11-5P18.5","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000173641","HSPB7","Gene",3,65,15,38,110,1751,1,47,139,313
"ENSG00000186510","CLCNKA","Gene",0,2,0,0,6,12,0,0,8,21
"ENSG00000184908","CLCNKB","Gene",0,2,1,1,5,18,1,1,1,15
"ENSG00000185519","FAM131C","Gene",1,2,1,1,1,10,0,0,2,5
"ENSG00000142627","EPHA2","Gene",24,283,24,276,16,114,23,67,384,133
"ENSG00000227959","RP11-276H7.2","Gene",2,NA,3,10,4,7,1,2,12,11
"ENSG00000224621","RP11-276H7.3","Gene",0,NA,1,2,3,1,1,0,1,1
"ENSG00000234166","ARHGEF19-AS1","Gene",0,0,0,0,0,0,0,0,0,0
"ENSG00000142632","ARHGEF19","Gene",45,309,48,117,26,227,39,50,148,115
"ENSG00000132881","RSG1","Gene",4,NA,15,22,4,15,7,6,26,19
"ENSG00000037637","FBXO42","Gene",119,392,178,271,145,572,140,101,222,406
"ENSG00000055070","SZRD1","Gene",284,1430,359,736,128,582,368,260,854,527
"ENSG00000187144","SPATA21","Gene",2,8,0,4,0,2,4,3,2,3
"ENSG00000157191","NECAP2","Gene",298,1237,316,654,82,255,330,277,619,354
"ENSG00000226029","RP4-798A10.2","Gene",2,NA,4,3,2,25,0,3,7,10
"ENSG00000261135","RP4-798A10.7","Gene",0,NA,3,2,2,14,3,0,14,12
"ENSG00000224174","RP4-798A10.4","Gene",1,NA,0,0,0,1,0,2,0,0
"ENSG00000233421","RP5-875O13.1","Gene",2,NA,0,18,0,2,0,0,1,2
"ENSG00000268991","FAM231C","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000219481","NBPF1","Gene",107,699,85,172,121,902,120,142,333,259
"ENSG00000271732","RP5-1182A14.5","Gene",0,NA,0,0,0,1,0,0,0,2
"ENSG00000282143","RP1-163M9.8","Gene",0,NA,1,0,0,0,0,0,0,1
"ENSG00000237847","FAM231A","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000279151","RP1-163M9.7","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000279132","FAM231C","Gene",0,NA,0,0,0,1,0,0,0,1
"ENSG00000282740","RP5-1182A14.7","Gene",0,NA,0,1,0,0,0,0,3,0
"ENSG00000058453","CROCC","Gene",67,391,117,118,135,1091,74,133,216,728
"ENSG00000223643","RP11-108M9.1","Gene",0,NA,0,0,0,2,0,0,0,0
"ENSG00000230239","RP11-108M9.2","Gene",0,NA,0,0,0,1,0,0,0,1
"ENSG00000228549","RP11-108M9.3","Gene",0,NA,0,0,1,4,0,0,0,2
"ENSG00000238142","RP11-108M9.4","Gene",173,NA,236,464,55,179,139,79,815,200
"ENSG00000272426","RP11-108M9.6","Gene",9,NA,18,30,11,17,15,8,28,40
"ENSG00000117122","MFAP2","Gene",59,1398,78,515,50,477,195,319,1436,692
"ENSG00000226526","RP1-37C10.3","Gene",0,NA,0,1,1,5,2,0,2,5
"ENSG00000159363","ATP13A2","Gene",43,324,94,40,42,353,32,55,179,194
"ENSG00000117118","SDHB","Gene",283,1237,312,719,101,173,300,224,632,327
"ENSG00000117115","PADI2","Gene",16,10,6,11,4,8,4,11,2,11
"ENSG00000204362","RP11-380J14.1","Gene",0,NA,1,0,0,4,0,0,0,1
"ENSG00000282843","RP11-380J14.4","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000142623","PADI1","Gene",1,3,22,0,2,1,0,0,2,6
"ENSG00000142619","PADI3","Gene",0,1,1,0,1,1,1,0,0,0
"ENSG00000159339","PADI4","Gene",32,33,30,22,11,3,15,1,24,9
"ENSG00000280226","AC004824.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000276747","PADI6","Gene",1,0,0,1,0,3,0,0,0,2
"ENSG00000227751","RP1-20B21.4","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000179051","RCC2","Gene",97,335,94,165,35,308,53,96,298,265
"ENSG00000074964","ARHGEF10L","Gene",112,118,48,68,61,588,28,35,73,215
"ENSG00000236648","RP11-473A10.2","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000117148","ACTL8","Gene",0,0,0,0,0,0,0,0,2,0
"ENSG00000261781","RP11-174G17.2","Gene",0,NA,0,0,0,3,0,0,0,2
"ENSG00000117154","IGSF21","Gene",24,10,29,31,6,31,28,17,24,14
"ENSG00000230035","RP11-174G17","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000225387","RP11-422P22.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000179023","KLHDC7A","Gene",0,11,1,1,0,3,0,0,1,6
"ENSG00000009709","PAX7","Gene",0,0,0,0,1,2,0,0,0,0
"ENSG00000179002","TAS1R2","Gene",0,0,0,0,0,0,0,0,0,1
"ENSG00000255275","RP13-279N23.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000159423","ALDH4A1","Gene",11,96,21,74,9,186,24,33,93,99
"ENSG00000169991","IFFO2","Gene",20,51,26,24,57,260,21,24,81,72
"ENSG00000127481","UBR4","Gene",270,934,258,502,1027,3280,223,410,718,2798
"ENSG00000230424","RP1-43E13.2","Gene",23,NA,15,35,3,17,20,8,42,28
"ENSG00000127463","EMC1","Gene",87,404,103,256,60,418,98,64,270,240
"ENSG00000053372","MRTO4","Gene",75,709,86,426,41,267,90,123,427,238
"ENSG00000162482","AKR7A3","Gene",0,10,6,5,11,38,0,4,4,35
"ENSG00000053371","AKR7A2","Gene",259,1386,399,749,58,341,272,271,947,319
"ENSG00000040487","PQLC2","Gene",43,192,48,93,21,156,39,26,138,132
"ENSG00000077549","CAPZB","Gene",1670,5650,2118,3477,745,4083,2224,1392,4091,3330
"ENSG00000235185","RP5-1056L3.1","Gene",0,NA,0,1,1,0,0,0,0,0
"ENSG00000173436","MINOS1","Gene",699,3217,873,1869,241,1069,800,684,3230,1427
"ENSG00000270136","MINOS1-NBL1","Gene",0,0,0,0,0,0,0,0,1,0
"ENSG00000158747","NBL1","Gene",125,1525,203,164,88,2623,86,266,635,937
"ENSG00000158748","HTR6","Gene",1,1,1,1,0,2,0,2,0,2
"ENSG00000162542","TMCO4","Gene",52,225,67,154,54,240,67,37,112,201
"ENSG00000178828","RNF186","Gene",0,1,4,1,0,0,0,0,0,3
"ENSG00000235434","RP11-91K11.2","Gene",0,NA,0,0,1,1,0,0,0,0
"ENSG00000169914","OTUD3","Gene",30,101,25,54,137,670,47,47,65,268
"ENSG00000188784","PLA2G2E","Gene",0,0,0,0,0,1,0,0,0,0
"ENSG00000188257","PLA2G2A","Gene",0,0,0,68,32,9,0,2,220,60
"ENSG00000127472","PLA2G5","Gene",6,60,1,21,2,50,12,22,76,11
"ENSG00000117215","PLA2G2D","Gene",2,3,0,1,0,3,1,4,1,0
"ENSG00000158786","PLA2G2F","Gene",0,0,0,0,1,6,0,1,0,4
"ENSG00000227066","RP3-340N1.2","Gene",2,NA,0,0,0,1,0,1,1,0
"ENSG00000187980","PLA2G2C","Gene",1,0,2,0,2,4,0,0,0,0
"ENSG00000225986","UBXN10-AS1","Gene",5,22,5,11,5,6,7,7,15,11
"ENSG00000162543","UBXN10","Gene",2,49,11,29,5,6,0,2,9,222
"ENSG00000228105","RP3-340N1.6","Gene",0,NA,0,0,0,0,0,0,1,0
"ENSG00000158816","VWA5B1","Gene",0,0,1,0,0,5,0,0,1,11
"ENSG00000226664","RP4-745E8.2","Gene",0,NA,0,0,0,0,2,0,0,0
"ENSG00000236963","LINC01141","Gene",0,2,0,0,0,1,0,0,1,2
"ENSG00000226487","RP4-749H3.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000162545","CAMK2N1","Gene",10,81,27,71,37,635,37,24,147,303
"ENSG00000090432","MUL1","Gene",84,519,87,278,29,177,128,66,284,175
"ENSG00000183114","FAM43B","Gene",2,9,0,9,0,5,11,7,10,1
"ENSG00000158825","CDA","Gene",157,1295,94,1178,62,113,110,325,1557,258
"ENSG00000158828","PINK1","Gene",87,774,98,221,64,364,53,112,379,272
"ENSG00000117242","PINK1-AS","Gene",3,14,3,13,8,33,5,6,13,25
"ENSG00000244038","DDOST","Gene",416,3089,569,1539,170,482,882,320,1886,767
"ENSG00000117245","KIF17","Gene",28,178,4,171,8,33,19,37,153,41
"ENSG00000189410","SH2D5","Gene",0,0,0,0,0,5,0,0,1,1
"ENSG00000233069","RP5-930J4.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000127483","HP1BP3","Gene",589,3422,785,2104,789,2767,804,720,2249,3436
"ENSG00000075151","EIF4G3","Gene",174,569,114,395,219,894,154,162,568,614
"ENSG00000117298","ECE1","Gene",263,3102,236,1467,207,388,241,303,1470,554
"ENSG00000236936","RP3-329E20.2","Gene",0,NA,0,1,0,1,0,0,0,4
"ENSG00000231105","RP5-1071N3.1","Gene",0,NA,2,3,3,4,1,1,3,10
"ENSG00000236009","RP11-293F5.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000142794","NBPF3","Gene",21,78,14,32,9,106,33,27,23,50
"ENSG00000162551","ALPL","Gene",24,434,38,136,5,44,42,38,162,110
"ENSG00000233431","RP11-63N8.3","Gene",0,NA,0,0,0,3,0,0,0,0
"ENSG00000076864","RAP1GAP","Gene",1,22,10,3,20,5,4,1,2,17
"ENSG00000090686","USP48","Gene",222,879,261,571,377,1407,255,469,723,866
"ENSG00000187942","LDLRAD2","Gene",3,32,3,10,6,41,2,12,37,13
"ENSG00000142798","HSPG2","Gene",464,6436,341,2314,1274,28072,322,1417,7550,7764
"ENSG00000219073","CELA3B","Gene",0,0,0,0,0,1,0,0,0,0
"ENSG00000142789","CELA3A","Gene",0,0,0,0,0,1,0,0,1,1
"ENSG00000228397","RP1-224A6.3","Gene",3,NA,2,2,0,1,1,2,7,4
"ENSG00000218510","LINC00339","Gene",66,NA,124,375,40,192,47,39,137,355
"ENSG00000070831","CDC42","Gene",1309,4332,1341,3961,446,2528,2050,967,5273,2322
"ENSG00000271840","RP1-224A6.9","Gene",0,NA,1,0,1,47,1,3,5,9
"ENSG00000162552","WNT4","Gene",1,20,1,4,8,52,0,0,6,33
"ENSG00000184677","ZBTB40","Gene",55,207,61,89,76,214,64,41,95,192
"ENSG00000070886","EPHA8","Gene",0,0,0,0,0,2,0,0,1,1
"ENSG00000173372","C1QA","Gene",5084,1051,1135,2552,661,508,809,1966,1804,1172
"ENSG00000159189","C1QC","Gene",5077,1350,1355,2467,659,341,731,2251,1343,1119
"ENSG00000173369","C1QB","Gene",3885,1088,1051,2257,515,490,674,2229,1763,1409
"ENSG00000133216","EPHB2","Gene",21,21,9,22,7,22,16,13,45,29
"ENSG00000225952","RP11-69E9.1","Gene",0,NA,0,0,0,0,0,0,0,1
"ENSG00000215906","LACTBL1","Gene",0,0,0,0,0,0,0,0,1,0
"ENSG00000227868","C1orf234","Gene",0,NA,0,1,0,3,1,0,1,1
"ENSG00000004487","KDM1A","Gene",46,359,89,194,76,819,146,51,230,510
"ENSG00000240553","RP1-184J9.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000169641","LUZP1","Gene",165,1250,136,929,121,465,143,206,707,360
"ENSG00000179546","HTR1D","Gene",0,0,0,0,0,1,0,0,1,1
"ENSG00000261326","LINC01355","Gene",4,49,14,12,63,1036,6,22,70,409
"ENSG00000125944","HNRNPR","Gene",521,2410,591,1497,406,2741,649,494,1661,1548
"ENSG00000125945","ZNF436","Gene",25,95,16,101,8,120,19,22,119,76
"ENSG00000249087","ZNF436-AS1","Gene",6,62,8,27,19,140,11,14,28,83
"ENSG00000271420","RP5-1057J7.7","Gene",0,NA,0,0,0,4,0,0,1,4
"ENSG00000204219","TCEA3","Gene",48,685,49,281,31,236,15,40,145,171
"ENSG00000088280","ASAP3","Gene",28,305,36,175,63,358,18,32,117,207
"ENSG00000007968","E2F2","Gene",6,1,4,1,1,15,4,1,5,11
"ENSG00000235052","RP1-150O5.3","Gene",0,NA,0,0,0,0,0,0,2,0
"ENSG00000117318","ID3","Gene",1171,15481,412,14487,256,949,498,2711,7600,1593
"ENSG00000197880","MDS2","Gene",0,11,18,4,1,1,1,0,21,11
"ENSG00000142676","RPL11","Gene",14109,80910,19812,43679,4170,9475,16346,10972,47834,19764
"ENSG00000011007","TCEB3","Gene",108,NA,111,292,54,364,116,113,255,246
"ENSG00000236810","TCEB3-AS1","Gene",23,NA,29,60,24,53,18,12,66,63
"ENSG00000057757","PITHD1","Gene",285,1323,368,667,170,356,361,217,760,382
"ENSG00000011009","LYPLA2","Gene",177,1065,282,578,87,546,299,229,665,546
"ENSG00000117308","GALE","Gene",54,399,105,143,24,115,49,59,225,200
"ENSG00000117305","HMGCL","Gene",105,607,126,332,66,316,129,96,313,363
"ENSG00000179163","FUCA1","Gene",127,675,109,375,36,56,147,88,316,263
"ENSG00000188822","CNR2","Gene",5,11,7,4,1,3,9,3,4,6
"ENSG00000232557","RP11-4M23.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000189266","PNRC2","Gene",548,1880,464,1372,187,630,520,369,1067,526
"ENSG00000188529","SRSF10","Gene",592,2924,682,1823,595,2327,670,571,1754,2004
"ENSG00000225315","RP11-293P20.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000142661","MYOM3","Gene",0,13,0,8,1,12,1,8,12,14
"ENSG00000230703","RP11-293P20.4","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000142677","IL22RA1","Gene",1,1,0,0,2,6,0,0,1,14
"ENSG00000185436","IFNLR1","Gene",6,13,2,11,2,12,13,3,1,28
"ENSG00000230023","RP11-10N16.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000232298","RP11-10N16.3","Gene",0,NA,1,0,0,0,0,0,0,0
"ENSG00000158055","GRHL3","Gene",0,0,0,0,0,3,0,0,0,5
"ENSG00000001460","STPG1","Gene",14,122,21,85,9,73,24,16,80,121
"ENSG00000001461","NIPAL3","Gene",57,265,58,127,28,139,88,54,156,148
"ENSG00000117602","RCAN3","Gene",64,205,128,86,23,105,40,33,157,142
"ENSG00000264443","RP4-594I10.3","Gene",2,NA,3,3,1,3,2,2,3,11
"ENSG00000184454","NCMAP","Gene",0,8,6,2,0,3,1,0,0,1
"ENSG00000133226","SRRM1","Gene",800,3549,913,2338,812,5645,1079,598,3234,3899
"ENSG00000169504","CLIC4","Gene",429,2269,173,2044,304,4881,177,404,1970,1372
"ENSG00000020633","RUNX3","Gene",266,396,320,169,46,43,553,93,225,230
"ENSG00000229162","RP11-84D1.1","Gene",1,NA,0,0,0,0,0,0,1,4
"ENSG00000261025","RP11-84D1.2","Gene",0,NA,0,1,0,0,0,0,2,3
"ENSG00000233755","RP4-799D16.1","Gene",0,NA,0,0,0,0,0,0,0,1
"ENSG00000231953","RP4-706G24.1","Gene",1,NA,0,0,0,0,0,0,2,2
"ENSG00000117614","SYF2","Gene",670,2958,730,1613,227,577,836,374,1747,793
"ENSG00000117616","RSRP1","Gene",1940,4482,1603,3039,815,1784,1885,910,2468,1786
"ENSG00000272432","RP3-465N24.6","Gene",1,NA,0,0,2,3,0,0,5,0
"ENSG00000187010","RHD","Gene",1,1,0,0,4,2,0,0,0,1
"ENSG00000183726","TMEM50A","Gene",727,3401,1066,2174,239,704,1099,613,3363,1121
"ENSG00000188672","RHCE","Gene",4,25,4,17,3,6,6,2,6,5
"ENSG00000204178","TMEM57","Gene",124,NA,109,388,79,470,154,104,326,291
"ENSG00000157978","LDLRAP1","Gene",77,348,182,184,64,183,99,82,193,208
"ENSG00000225643","RP11-70P17.1","Gene",2,NA,1,1,3,4,0,0,0,5
"ENSG00000117643","MAN1C1","Gene",15,89,22,57,52,170,14,12,78,106
"ENSG00000233478","RP1-187B23.1","Gene",0,NA,0,2,0,1,0,0,0,1
"ENSG00000162430","SEPN1","Gene",106,NA,85,541,94,828,67,241,1286,441
"ENSG00000255054","RP1-317E23.6","Gene",0,NA,0,2,0,0,0,0,1,0
"ENSG00000228172","RP1-317E23.3","Gene",2,NA,4,7,2,23,5,3,6,24
"ENSG00000117640","MTFR1L","Gene",107,547,135,281,101,825,108,130,407,608
"ENSG00000272478","RP1-317E23.7","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000127423","AUNIP","Gene",1,5,0,1,0,4,1,1,8,3
"ENSG00000236528","RP1-125I3.2","Gene",9,NA,7,11,2,5,6,1,11,10
"ENSG00000182749","PAQR7","Gene",23,43,15,16,25,386,12,20,46,131
"ENSG00000117632","STMN1","Gene",631,3505,489,2104,187,1059,556,1005,6320,1388
"ENSG00000158006","PAFAH2","Gene",58,145,125,123,23,162,101,45,116,145
"ENSG00000158008","EXTL1","Gene",0,1,5,2,39,907,1,52,62,613
"ENSG00000158014","SLC30A2","Gene",1,18,0,8,0,1,1,0,2,6
"ENSG00000158022","TRIM63","Gene",1,3,0,2,3,87,3,5,19,20
"ENSG00000175087","PDIK1L","Gene",16,93,30,42,7,85,22,36,79,45
"ENSG00000197245","FAM110D","Gene",53,1147,11,649,12,31,18,77,235,38
"ENSG00000282872","RP11-96L14.8","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000236782","RP11-96L14.7","Gene",0,NA,1,11,1,6,1,0,4,2
"ENSG00000142684","ZNF593","Gene",116,580,162,827,34,246,141,114,585,383
"ENSG00000142675","CNKSR1","Gene",1,83,5,15,5,71,0,5,10,95
"ENSG00000188782","CATSPER4","Gene",0,0,0,0,0,2,0,0,1,1
"ENSG00000130695","CEP85","Gene",40,52,32,32,21,55,28,20,50,45
"ENSG00000142669","SH3BGRL3","Gene",5744,14228,8470,10627,1608,2135,11603,3412,18993,7966
"ENSG00000158062","UBXN11","Gene",181,462,143,322,133,290,143,65,334,682
"ENSG00000169442","CD52","Gene",2156,3715,2674,1728,342,869,5786,1013,3724,3660
"ENSG00000176092","AIM1L","Gene",3,NA,4,0,0,4,4,4,1,13
"ENSG00000176083","ZNF683","Gene",30,167,57,76,0,91,544,48,77,137
"ENSG00000131914","LIN28A","Gene",0,0,0,0,0,4,0,0,1,1
"ENSG00000117682","DHDDS","Gene",53,257,68,160,39,243,64,69,191,187
"ENSG00000225891","RP3-476K8.3","Gene",0,NA,0,0,1,6,0,0,0,1
"ENSG00000198830","HMGN2","Gene",1576,7773,1746,3748,547,2785,1806,1279,5496,3459
"ENSG00000117676","RPS6KA1","Gene",207,336,545,188,65,83,502,92,236,231
"ENSG00000260063","RP5-968P14.2","Gene",0,NA,1,6,1,2,0,1,3,2
"ENSG00000117713","ARID1A","Gene",231,818,215,430,156,1516,270,147,700,744
"ENSG00000060642","PIGV","Gene",61,188,63,96,24,106,73,33,121,113
"ENSG00000204160","ZDHHC18","Gene",29,116,41,47,29,273,43,24,74,168
"ENSG00000175793","SFN","Gene",2,53,16,189,4,6,21,1,4,74
"ENSG00000142751","GPN2","Gene",45,274,65,135,33,196,59,72,192,140
"ENSG00000226698","RP1-50O24.6","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000198746","GPATCH3","Gene",74,279,107,145,28,154,108,71,135,130
"ENSG00000090273","NUDC","Gene",519,2621,572,1676,201,864,540,414,1524,1384
"ENSG00000131910","NR0B2","Gene",0,0,0,0,0,1,0,0,0,0
"ENSG00000175707","KDF1","Gene",0,35,4,6,0,2,0,1,1,31
"ENSG00000253368","TRNP1","Gene",3,15,7,8,13,145,3,3,20,67
"ENSG00000158246","FAM46B","Gene",3,NA,2,24,14,269,2,5,34,26
"ENSG00000280403","AL137860.1","Gene",0,NA,0,0,0,2,0,0,0,0
"ENSG00000090020","SLC9A1","Gene",78,157,37,60,20,208,35,49,123,119
"ENSG00000224311","RP11-40H20.4","Gene",0,NA,1,0,0,0,0,0,0,1
"ENSG00000142784","WDTC1","Gene",64,315,105,128,71,493,122,69,174,335
"ENSG00000186501","TMEM222","Gene",121,853,150,372,61,475,195,129,473,338
"ENSG00000142765","SYTL1","Gene",224,558,650,180,81,129,578,99,472,603
"ENSG00000142733","MAP3K6","Gene",54,218,52,231,83,994,45,47,156,366
"ENSG00000142748","FCN3","Gene",4,41,5,27,2,11,7,23,5,30
"ENSG00000174950","CD164L2","Gene",0,10,0,13,0,2,0,0,2,233
"ENSG00000181773","GPR3","Gene",5,22,0,48,0,4,2,6,10,4
"ENSG00000158195","WASF2","Gene",817,4353,882,1719,496,1448,912,496,1948,920
"ENSG00000241169","RP4-752I6.1","Gene",0,NA,0,0,0,1,0,0,0,0
"ENSG00000237429","RP1-159A19.4","Gene",3,NA,2,3,0,1,2,0,0,3
"ENSG00000126705","AHDC1","Gene",54,317,50,159,88,897,53,57,220,258
"ENSG00000000938","FGR","Gene",685,1813,991,1302,204,159,873,195,871,354
"ENSG00000233975","RP11-288L9.1","Gene",0,NA,1,0,0,1,0,1,1,1
"ENSG00000126709","IFI6","Gene",560,3564,240,5776,59,393,425,507,3787,1583
"ENSG00000225886","RP11-288L9.4","Gene",0,NA,0,0,0,1,0,0,0,1
"ENSG00000009780","FAM76A","Gene",59,279,51,197,63,436,58,65,217,221
"ENSG00000117758","STX12","Gene",273,1221,304,1180,179,971,296,306,1146,585
"ENSG00000117751","PPP1R8","Gene",53,277,69,148,23,209,63,62,182,156
"ENSG00000278868","AL109927.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000130775","THEMIS2","Gene",382,366,378,236,93,154,532,117,247,121
"ENSG00000117748","RPA2","Gene",246,1098,406,515,80,208,484,182,617,344
"ENSG00000130768","SMPDL3B","Gene",5,83,6,19,1,1,2,12,72,35
"ENSG00000227050","RP11-460I13.2","Gene",0,NA,0,0,1,0,0,0,0,1
"ENSG00000158156","XKR8","Gene",55,212,112,77,16,137,124,38,135,129
"ENSG00000158161","EYA3","Gene",78,273,63,177,42,415,84,62,237,272
"ENSG00000169403","PTAFR","Gene",110,189,86,109,31,11,62,24,101,57
"ENSG00000126698","DNAJC8","Gene",528,2323,641,1390,194,853,666,496,1777,912
"ENSG00000130770","ATPIF1","Gene",753,NA,831,2232,192,752,935,758,3182,2874
"ENSG00000270605","RP5-1092A3.4","Gene",11,NA,9,3,3,70,11,4,56,59
"ENSG00000271398","RP5-1092A3.5","Gene",1,NA,2,1,0,0,0,1,1,3
"ENSG00000130766","SESN2","Gene",103,174,62,90,18,272,161,45,106,106
"ENSG00000130772","MED18","Gene",18,67,22,38,10,28,13,15,35,51
"ENSG00000204138","PHACTR4","Gene",239,1338,206,811,207,976,241,311,845,905
"ENSG00000180198","RCC1","Gene",139,620,135,266,43,255,168,116,726,437
"ENSG00000180098","TRNAU1AP","Gene",115,562,206,333,101,514,166,132,433,402
"ENSG00000197989","SNHG12","Gene",479,964,277,682,103,500,465,154,616,517
"ENSG00000120656","TAF12","Gene",179,706,291,416,60,196,241,155,482,244
"ENSG00000188060","RAB42","Gene",5,12,3,10,0,16,6,21,14,13
"ENSG00000229388","RP11-442N24__B.1","Gene",11,NA,11,19,4,23,13,9,29,18
"ENSG00000270103","RNU11","Gene",8,NA,5,14,4,0,4,0,24,8
"ENSG00000162419","GMEB1","Gene",88,372,130,232,53,156,141,69,189,127
"ENSG00000198492","YTHDF2","Gene",304,2105,415,1103,118,607,441,226,933,506
"ENSG00000116329","OPRD1","Gene",1,0,1,0,0,3,0,1,1,1
"ENSG00000233427","RP1-212P9.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000159023","EPB41","Gene",225,493,267,261,194,336,320,115,202,282
"ENSG00000253304","TMEM200B","Gene",10,64,19,22,63,1115,7,22,67,486
"ENSG00000225750","RP11-242O24.3","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000116350","SRSF4","Gene",489,2718,650,1845,577,2639,543,521,1312,1799
"ENSG00000116353","MECR","Gene",40,302,44,195,43,226,52,52,216,273
"ENSG00000237934","RP11-467D18.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000060656","PTPRU","Gene",1,75,10,15,21,260,13,32,29,202
"ENSG00000230523","RP3-437I16.1","Gene",0,NA,0,0,0,0,0,0,0,1
"ENSG00000228176","RP4-656G21.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000233399","RP11-111I12.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000233372","RP5-893G23.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000236335","RP4-591L5.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000231949","RP4-591L5.2","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000162510","MATN1","Gene",2,6,0,3,2,21,1,3,1,8
"ENSG00000186056","MATN1-AS1","Gene",19,61,25,44,17,52,16,15,24,36
"ENSG00000162511","LAPTM5","Gene",2567,4003,2917,3001,703,569,3862,1627,3039,2132
"ENSG00000229607","RP5-1125N11.1","Gene",0,NA,0,0,0,0,0,0,0,0
"ENSG00000223382","RP5-1125N11.2","Gene",0,NA,0,1,0,34,1,3,2,8
"ENSG00000235143","RP1-65J11.5","Gene",0,NA,0,0,0,2,0,0,0,0
"ENSG00000162512","SDC3","Gene",29,247,29,94,86,5875,34,136,618,770
"ENSG00000134644","PUM1","Gene",278,1474,301,804,297,1332,303,203,716,911
"ENSG00000084628","NKAIN1","Gene",0,0,0,0,0,2,0,3,0,3
"ENSG00000060688","SNRNP40","Gene",193,1171,331,662,85,643,275,170,922,484
"ENSG00000121766","ZCCHC17","Gene",162,1012,249,472,63,189,267,160,546,265
"ENSG00000229044","RP11-266K22.2","Gene",0,NA,0,1,0,5,0,0,0,0
"ENSG00000121769","FABP3","Gene",13,106,17,32,5,1625,1,24,123,138
"ENSG00000168528","SERINC2","Gene",11,457,101,155,6,32,22,47,234,275
"ENSG00000223907","LINC01226","Gene",1,NA,0,0,0,0,0,0,0,0
"ENSG00000229167","RP11-73M7.1","Gene",0,NA,0,1,0,2,0,1,2,1
"ENSG00000142910","TINAGL1","Gene",422,4375,139,3207,154,1104,94,352,2504,907
"ENSG00000121764","HCRTR1","Gene",0,3,1,0,4,13,1,2,0,3
"ENSG00000162517","PEF1","Gene",293,1779,247,1411,125,545,315,312,965,483
"ENSG00000235790","RP11-73M7.6","Gene",1,NA,2,3,2,6,1,1,1,9
"ENSG00000264078","RP11-73M7.9","Gene",2,NA,0,4,0,0,3,0,2,4
